"table_name","column_name","data_type","is_nullable"
tbl_tempos_entrada_consulta_saida,DESTINO,character varying,YES
tbl_tempos_entrada_consulta_saida,DT_INTERNACAO,timestamp without time zone,YES
tbl_tempos_entrada_consulta_saida,CID_INTERNADO,character varying,YES
tbl_tempos_entrada_consulta_saida,NR_ATENDIMENTO_INT,numeric,YES
tbl_tempos_entrada_consulta_saida,DT_INICIO_ATENDIMENTO,timestamp without time zone,YES
tbl_tempos_entrada_consulta_saida,NR_SEQ_PA_STATUS,integer,YES
tbl_tempos_entrada_consulta_saida,DT_AUDITORIA,timestamp without time zone,YES
tbl_tempos_entrada_consulta_saida,MEDICO_AUDITORIA,character varying,YES
tbl_tempos_entrada_consulta_saida,INTERN_CONFORME_AUDIT,character varying,YES
tbl_tempos_entrada_consulta_saida,REALIZ_DEVOLUTIVA_AUDIT,character varying,YES
tbl_tempos_entrada_consulta_saida,USU_TRIAGEM,character varying,YES
tbl_tempos_entrada_consulta_saida,DT_EVOLUCAO,timestamp without time zone,YES
tbl_tempos_entrada_consulta_saida,TURNO_ATENDIMENTO,character varying,YES
tbl_tempos_entrada_consulta_saida,TURNO_DESFECHO,character varying,YES
tbl_tempos_laboratorio,UNIDADE,character varying,YES
tbl_tempos_laboratorio,CD_ESTABELECIMENTO,numeric,YES
tbl_tempos_laboratorio,NR_ATENDIMENTO,numeric,YES
tbl_tempos_laboratorio,PACIENTE,character varying,YES
tbl_tempos_laboratorio,MEDICO,character varying,YES
tbl_tempos_laboratorio,DS_PROC_EXAME,character varying,YES
tbl_tempos_laboratorio,DATA,timestamp without time zone,YES
tbl_tempos_laboratorio,DT_SOLICITACAO,timestamp without time zone,YES
tbl_tempos_laboratorio,DT_EXAME,timestamp without time zone,YES
tbl_tempos_laboratorio,DT_ENTRADA,timestamp without time zone,YES
tbl_tempos_medicacao,UNIDADE,character varying,YES
tbl_tempos_medicacao,CD_ESTABELECIMENTO,numeric,YES
tbl_tempos_medicacao,NR_ATENDIMENTO,numeric,YES
tbl_tempos_medicacao,PACIENTE,character varying,YES
tbl_tempos_medicacao,DATA,timestamp without time zone,YES
tbl_tempos_medicacao,MEDICO,character varying,YES
tbl_tempos_medicacao,DT_PRESCRICAO,timestamp without time zone,YES
tbl_tempos_medicacao,DT_ADMINISTRACAO,timestamp without time zone,YES
tbl_tempos_medicacao,MINUTOS,numeric,YES
tbl_tempos_medicacao,HORAS,numeric,YES
tbl_tempos_medicacao,DT_DISPENSACAO,timestamp without time zone,YES
tbl_tempos_medicacao,USUARIO_ADMINISTRACAO,character varying,YES
tbl_tempos_medicacao,MIN_SOLIC_X_DISPENSACAO,numeric,YES
tbl_tempos_medicacao,MIN_DISP_X_CHECAGEM,numeric,YES
tbl_tempos_medicacao,INTERVALO,character varying,YES
tbl_tempos_medicacao,GERA_LOTE,character varying,YES
tbl_tempos_medicacao_total,UNIDADE,character varying,YES
tbl_tempos_medicacao_total,CD_ESTABELECIMENTO,numeric,YES
tbl_tempos_medicacao_total,NR_ATENDIMENTO,numeric,YES
tbl_tempos_medicacao_total,PACIENTE,character varying,YES
tbl_tempos_medicacao_total,DATA,timestamp without time zone,YES
tbl_tempos_medicacao_total,MEDICO,character varying,YES
tbl_tempos_medicacao_total,DT_PRESCRICAO,timestamp without time zone,YES
tbl_tempos_medicacao_total,DT_ADMINISTRACAO,timestamp without time zone,YES
tbl_tempos_medicacao_total,MINUTOS,numeric,YES
tbl_tempos_medicacao_total,HORAS,numeric,YES
tbl_tempos_medicacao_total,DT_DISPENSACAO,timestamp without time zone,YES
tbl_tempos_medicacao_total,USUARIO_ADMINISTRACAO,character varying,YES
tbl_tempos_medicacao_total,MIN_SOLIC_X_DISPENSACAO,numeric,YES
tbl_tempos_medicacao_total,MIN_DISP_X_CHECAGEM,numeric,YES
tbl_tempos_medicacao_total,INTERVALO,character varying,YES
tbl_tempos_procedimento,UNIDADE,character varying,YES
tbl_tempos_procedimento,CD_ESTABELECIMENTO,numeric,YES
tbl_tempos_procedimento,NR_ATENDIMENTO,numeric,YES
tbl_tempos_procedimento,PACIENTE,character varying,YES
tbl_tempos_procedimento,MEDICO,character varying,YES
tbl_tempos_procedimento,USUARIO_ADMINISTRACAO,character varying,YES
tbl_tempos_procedimento,DATA,timestamp without time zone,YES
tbl_tempos_procedimento,DT_LIBERACAO,timestamp without time zone,YES
tbl_tempos_procedimento,DT_ADMINISTRACAO,timestamp without time zone,YES
tbl_tempos_procedimento,TEMPO_PROCEDIMENTO_MIN,numeric,YES
tbl_tempos_procedimento,DATA_ENTRADA,timestamp without time zone,YES
tbl_tempos_procedimentos,UNIDADE,character varying,YES
tbl_tempos_procedimentos,CD_ESTABELECIMENTO,numeric,YES
tbl_tempos_procedimentos,NR_ATENDIMENTO,numeric,YES
tbl_tempos_procedimentos,PACIENTE,character varying,YES
tbl_tempos_procedimentos,MEDICO,character varying,YES
tbl_tempos_procedimentos,DATA,timestamp without time zone,YES
tbl_tempos_procedimentos,PROCEDIMENTO,character varying,YES
tbl_tempos_procedimentos,DT_SOLICITACAO,timestamp without time zone,YES
tbl_tempos_procedimentos,DT_EXAME,timestamp without time zone,YES
tbl_tempos_procedimentos,MINUTOS,numeric,YES
tbl_tempos_procedimentos,HORAS,numeric,YES
tbl_tempos_procedimentos,NR_PRESCRICAO,numeric,YES
tbl_tempos_procedimentos,STATUS,character varying,YES
tbl_tempos_procedimentos,CLASSIFICACAO,character varying,YES
tbl_tempos_procedimentos,DT_REALIZADO,timestamp without time zone,YES
tbl_tempos_reavaliacao,UNIDADE,character varying,YES
tbl_tempos_reavaliacao,CD_ESTABELECIMENTO,numeric,YES
tbl_tempos_reavaliacao,NR_ATENDIMENTO,numeric,YES
tbl_tempos_reavaliacao,PACIENTE,character varying,YES
tbl_tempos_reavaliacao,DATA,timestamp without time zone,YES
tbl_tempos_reavaliacao,DT_SOLIC_REAVALIACAO,timestamp without time zone,YES
tbl_tempos_reavaliacao,DT_FIM_REAVALIACAO,timestamp without time zone,YES
tbl_tempos_reavaliacao,MINUTOS,numeric,YES
tbl_tempos_reavaliacao,HORAS,numeric,YES
tbl_tempos_reavaliacao,MEDICO,character varying,YES
tbl_tempos_reavaliacao,MEDICO_ALTA_MEDICA,character varying,YES
tbl_tempos_reavaliacao,PESSOA_REAVALIACAO,character varying,YES
tbl_tempos_reavaliacao,DT_EVO_PRESC,timestamp without time zone,YES
tbl_tempos_reavaliacao,MEDICO_EVO_PRESC,character varying,YES
tbl_tempos_reavaliacao,USU_SOLIC_REAVALIACAO,character varying,YES
tbl_tempos_rx_e_ecg,UNIDADE,character varying,YES
tbl_tempos_rx_e_ecg,CD_ESTABELECIMENTO,numeric,YES
tbl_tempos_rx_e_ecg,NR_ATENDIMENTO,numeric,YES
tbl_tempos_rx_e_ecg,PACIENTE,character varying,YES
tbl_tempos_rx_e_ecg,MEDICO,character varying,YES
tbl_tempos_rx_e_ecg,TIPO,character varying,YES
tbl_tempos_rx_e_ecg,DATA,timestamp without time zone,YES
tbl_tempos_rx_e_ecg,EXAME,character varying,YES
tbl_tempos_rx_e_ecg,DT_SOLICITACAO,timestamp without time zone,YES
tbl_tempos_rx_e_ecg,DT_EXAME,timestamp without time zone,YES
tbl_tempos_rx_e_ecg,MINUTOS,numeric,YES
tbl_tempos_rx_e_ecg,HORAS,numeric,YES
tbl_tempos_rx_e_ecg,NR_PRESCRICAO,numeric,YES
tbl_tempos_rx_e_ecg,STATUS,character varying,YES
tbl_tempos_rx_e_ecg,DT_CHECAGEM,timestamp without time zone,YES
tbl_tempos_rx_e_ecg_total,UNIDADE,character varying,YES
tbl_tempos_rx_e_ecg_total,CD_ESTABELECIMENTO,numeric,YES
tbl_tempos_rx_e_ecg_total,NR_ATENDIMENTO,numeric,YES
tbl_tempos_rx_e_ecg_total,PACIENTE,character varying,YES
tbl_tempos_rx_e_ecg_total,MEDICO,character varying,YES
tbl_tempos_rx_e_ecg_total,TIPO,character varying,YES
tbl_tempos_rx_e_ecg_total,DATA,timestamp without time zone,YES
tbl_tempos_rx_e_ecg_total,EXAME,character varying,YES
tbl_tempos_rx_e_ecg_total,DT_SOLICITACAO,timestamp without time zone,YES
tbl_tempos_rx_e_ecg_total,DT_EXAME,timestamp without time zone,YES
tbl_tempos_rx_e_ecg_total,MINUTOS,numeric,YES
tbl_tempos_rx_e_ecg_total,HORAS,numeric,YES
tbl_tempos_rx_e_ecg_total,NR_PRESCRICAO,numeric,YES
tbl_tempos_rx_e_ecg_total,STATUS,character varying,YES
tbl_tempos_rx_e_ecg_total,DT_SUSPENSAO,timestamp without time zone,YES
tbl_tempos_rx_e_ecg_total,DT_CHECAGEM,timestamp without time zone,YES
tbl_tempos_tc_e_us,UNIDADE,character varying,YES
tbl_tempos_tc_e_us,CD_ESTABELECIMENTO,numeric,YES
tbl_tempos_tc_e_us,NR_ATENDIMENTO,numeric,YES
tbl_tempos_tc_e_us,PACIENTE,character varying,YES
tbl_tempos_tc_e_us,MEDICO,character varying,YES
tbl_tempos_tc_e_us,TIPO,character varying,YES
tbl_tempos_tc_e_us,EXAME,character varying,YES
tbl_tempos_tc_e_us,DATA,timestamp without time zone,YES
tbl_tempos_tc_e_us,DT_LIBERACAO,timestamp without time zone,YES
tbl_tempos_tc_e_us,DT_REALIZADO,timestamp without time zone,YES
tbl_tempos_tc_e_us,DT_LAUDO,timestamp without time zone,YES
tbl_tempos_tc_e_us,MES,character varying,YES
tbl_tempos_tc_e_us,TEMPO,numeric,YES
tbl_tempos_tc_e_us,MINUTOS,numeric,YES
tbl_tempos_tc_e_us,HORAS,numeric,YES
tbl_tempos_tc_e_us,NR_PRESCRICAO,numeric,YES
tbl_tempos_tc_e_us,STATUS,character varying,YES
tbl_tempos_tc_e_us,DT_CHECAGEM,timestamp without time zone,YES
tbl_tempos_tc_e_us,DT_EXAME,timestamp without time zone,YES
tbl_tempos_tc_e_us_total,UNIDADE,character varying,YES
tbl_tempos_tc_e_us_total,CD_ESTABELECIMENTO,numeric,YES
tbl_tempos_tc_e_us_total,NR_ATENDIMENTO,numeric,YES
tbl_tempos_tc_e_us_total,PACIENTE,character varying,YES
tbl_tempos_tc_e_us_total,MEDICO,character varying,YES
tbl_tempos_tc_e_us_total,TIPO,character varying,YES
tbl_tempos_tc_e_us_total,EXAME,character varying,YES
tbl_tempos_tc_e_us_total,DATA,timestamp without time zone,YES
tbl_tempos_tc_e_us_total,DT_LIBERACAO,timestamp without time zone,YES
tbl_tempos_tc_e_us_total,DT_REALIZADO,timestamp without time zone,YES
tbl_tempos_tc_e_us_total,DT_LAUDO,timestamp without time zone,YES
tbl_tempos_tc_e_us_total,MES,character varying,YES
tbl_tempos_tc_e_us_total,TEMPO,numeric,YES
tbl_tempos_tc_e_us_total,MINUTOS,numeric,YES
tbl_tempos_tc_e_us_total,HORAS,numeric,YES
tbl_tempos_tc_e_us_total,NR_PRESCRICAO,numeric,YES
tbl_tempos_tc_e_us_total,STATUS,character varying,YES
tbl_tempos_tc_e_us_total,DT_SUSPENSAO,timestamp without time zone,YES
tbl_tempos_tc_e_us_total,DT_CHECAGEM,timestamp without time zone,YES
tbl_tempos_tc_e_us_total,DT_EXAME,timestamp without time zone,YES
tbl_unidades,id,smallint,NO
tbl_unidades,cnpj,character,NO
tbl_unidades,nome,text,NO
tbl_unidades,cep,character,NO
tbl_unidades,logradouro,text,NO
tbl_unidades,bairro,text,NO
tbl_unidades,cidade,text,NO
tbl_unidades,uf,character,NO
tbl_unidades,cd_estabelecimento,numeric,YES
tbl_unidades,ps,boolean,YES
tbl_unidades_teste,id,smallint,NO
tbl_unidades_teste,cnpj,character,NO
tbl_unidades_teste,nome,text,NO
tbl_unidades_teste,cep,character,NO
tbl_unidades_teste,logradouro,text,NO
tbl_unidades_teste,bairro,text,NO
tbl_unidades_teste,cidade,text,NO
tbl_unidades_teste,uf,character,NO
tbl_unidades_teste,cd_estabelecimento,numeric,YES
tbl_unidades_teste,ps,boolean,YES
tbl_vias_medicamentos,UNIDADE,character varying,YES
tbl_vias_medicamentos,CD_ESTABELECIMENTO,numeric,YES
tbl_vias_medicamentos,CD_PESSOA_FISICA,character varying,YES
tbl_vias_medicamentos,NR_ATENDIMENTO,numeric,YES
tbl_vias_medicamentos,PACIENTE,character varying,YES
tbl_vias_medicamentos,DATA,timestamp without time zone,YES
tbl_vias_medicamentos,CD_MEDICO,character varying,YES
tbl_vias_medicamentos,MEDICO,character varying,YES
tbl_vias_medicamentos,NR_PRESCRICAO,numeric,YES
tbl_vias_medicamentos,DT_LIBERACAO,timestamp without time zone,YES
tbl_vias_medicamentos,DT_FIM_HORARIO,timestamp without time zone,YES
tbl_vias_medicamentos,NR_SEQ_MAT_CPOE,numeric,YES
tbl_vias_medicamentos,CD_MATERIAL,numeric,YES
tbl_vias_medicamentos,DS_MATERIAL,character varying,YES
tbl_vias_medicamentos,CD_INTERVALO,character varying,YES
tbl_vias_medicamentos,DS_HORARIOS,character varying,YES
tbl_vias_medicamentos,IE_VIA_APLICACAO,character varying,YES
tbl_vias_medicamentos,TEMPO_INFUSAO,character varying,YES
tbl_vias_medicamentos,CD_COMPONENTE,text,YES
tbl_vias_medicamentos,COMPONENTE,text,YES
tbl_vias_medicamentos,IE_APLIC_BOLUS,character varying,YES
tbl_vias_medicamentos,IE_APLIC_LENTA,character varying,YES
tbl_vias_medicamentos,VELOCIDADE,character varying,YES
vw_alertas_pacientes_ao_vivo,tipo,text,YES
vw_alertas_pacientes_ao_vivo,CD_ESTABELECIMENTO,numeric,YES
vw_alertas_pacientes_ao_vivo,UNIDADE,character varying,YES
vw_alertas_pacientes_ao_vivo,NR_ATENDIMENTO,numeric,YES
vw_alertas_pacientes_ao_vivo,PACIENTE,character varying,YES
vw_alertas_pacientes_ao_vivo,MEDICO,text,YES
vw_alertas_pacientes_ao_vivo,USUARIO_ADMINISTRACAO,text,YES
vw_alertas_pacientes_ao_vivo,DATA_EVENTO,timestamp without time zone,YES
vw_alertas_pacientes_ao_vivo,MINUTOS,numeric,YES
vw_alertas_pacientes_ao_vivo,META_MIN,numeric,YES
vw_alertas_pacientes_ao_vivo,flag,boolean,YES
vw_alertas_pacientes_ao_vivo,ATENCAO,boolean,YES
vw_alertas_pacientes_finalizados,tipo,text,YES
vw_alertas_pacientes_finalizados,DT_REFERENCIA,date,YES
vw_alertas_pacientes_finalizados,CD_ESTABELECIMENTO,numeric,YES
vw_alertas_pacientes_finalizados,UNIDADE,character varying,YES
vw_alertas_pacientes_finalizados,NR_ATENDIMENTO,numeric,YES
vw_alertas_pacientes_finalizados,PACIENTE,character varying,YES
vw_alertas_pacientes_finalizados,MEDICO,text,YES
vw_alertas_pacientes_finalizados,USUARIO_ADMINISTRACAO,text,YES
vw_alertas_pacientes_finalizados,DATA_EVENTO,timestamp without time zone,YES
vw_alertas_pacientes_finalizados,MINUTOS,numeric,YES
vw_alertas_pacientes_finalizados,META_MIN,numeric,YES
vw_alertas_pacientes_finalizados,flag,boolean,YES
vw_alertas_pacientes_finalizados,ATENCAO,boolean,YES
vw_alertas_pacientes_supervisao_ao_vivo,tipo,text,YES
vw_alertas_pacientes_supervisao_ao_vivo,CD_ESTABELECIMENTO,numeric,YES
vw_alertas_pacientes_supervisao_ao_vivo,UNIDADE,character varying,YES
vw_alertas_pacientes_supervisao_ao_vivo,NR_ATENDIMENTO,numeric,YES
vw_alertas_pacientes_supervisao_ao_vivo,PACIENTE,character varying,YES
vw_alertas_pacientes_supervisao_ao_vivo,MEDICO,text,YES
vw_alertas_pacientes_supervisao_ao_vivo,USUARIO_ADMINISTRACAO,text,YES
vw_alertas_pacientes_supervisao_ao_vivo,DATA_EVENTO,timestamp without time zone,YES
vw_alertas_pacientes_supervisao_ao_vivo,MINUTOS,numeric,YES
vw_alertas_pacientes_supervisao_ao_vivo,META_MIN,numeric,YES
vw_alertas_pacientes_supervisao_ao_vivo,flag,boolean,YES
vw_alertas_resumo,tipo,text,YES
vw_alertas_resumo,CD_ESTABELECIMENTO,numeric,YES
vw_alertas_resumo,UNIDADE,character varying,YES
vw_alertas_resumo,NR_ATENDIMENTO,numeric,YES
vw_alertas_resumo,PACIENTE,character varying,YES
vw_alertas_resumo,MEDICO,text,YES
vw_alertas_resumo,USUARIO_ADMINISTRACAO,text,YES
vw_alertas_resumo,DATA_EVENTO,timestamp without time zone,YES
vw_alertas_resumo,MINUTOS,numeric,YES
vw_alertas_resumo,META_MIN,numeric,YES
vw_alertas_resumo,flag,boolean,YES
vw_alertas_resumo,ATENCAO,boolean,YES
vw_pa_agora,dados,text,YES
vw_painel_ps_base,CD_ESTABELECIMENTO,integer,YES
vw_painel_ps_base,cd_estabelecimento,integer,YES
vw_painel_ps_base,unidade,text,YES
vw_painel_ps_base,ativos,integer,YES
vw_painel_ps_base,hoje,integer,YES
vw_painel_ps_base,triagem_total,integer,YES
vw_painel_ps_base,consulta_total,integer,YES
vw_painel_ps_base,farmacia_total,integer,YES
vw_painel_ps_base,medicacao_total,integer,YES
vw_painel_ps_base,procedimento_total,integer,YES
vw_painel_ps_base,reavaliacao_total,integer,YES
vw_painel_ps_base,rx_total,integer,YES
vw_painel_ps_base,ecg_total,integer,YES
vw_painel_ps_base,tc_ex_total,integer,YES
vw_painel_ps_base,tc_lau_total,integer,YES
vw_painel_ps_base,us_ex_total,integer,YES
vw_painel_ps_base,us_lau_total,integer,YES
vw_painel_ps_base,tc_us_ex_total,integer,YES
vw_painel_ps_base,tc_us_lau_total,integer,YES
vw_painel_ps_base,internacao_total,integer,YES
vw_painel_ps_base,transferencia_total,integer,YES
vw_painel_ps_base,acomodacao_total,integer,YES
vw_painel_ps_base,observacao_total,integer,YES
vw_painel_ps_base,triagem_acima_meta,integer,YES
vw_painel_ps_base,consulta_acima_meta,bigint,YES
vw_painel_ps_base,permanencia_acima_meta,bigint,YES
vw_painel_ps_base,rx_acima_meta,integer,YES
vw_painel_ps_base,ecg_acima_meta,integer,YES
vw_painel_ps_base,rx_ecg_acima_meta,integer,YES
vw_painel_ps_base,tc_acima_meta,integer,YES
vw_painel_ps_base,tc_pendente,integer,YES
vw_painel_ps_base,tc_laudo_acima_meta,integer,YES
vw_painel_ps_base,tc_laudo_pendente,integer,YES
vw_painel_ps_base,us_acima_meta,integer,YES
vw_painel_ps_base,us_pendente,integer,YES
vw_painel_ps_base,us_laudo_acima_meta,integer,YES
vw_painel_ps_base,us_laudo_pendente,integer,YES
vw_painel_ps_base,tc_us_acima_meta,bigint,YES
vw_painel_ps_base,tc_us_pendente,integer,YES
vw_painel_ps_base,tc_us_laudo_acima_meta,bigint,YES
vw_painel_ps_base,tc_us_laudo_pendente,integer,YES
vw_painel_ps_base,reavaliacao_acima_meta,bigint,YES
vw_painel_ps_base,medicacao_acima_meta,bigint,YES
vw_painel_ps_base,procedimento_acima_meta,bigint,YES
vw_painel_ps_base,farmacia_acima_meta,bigint,YES
vw_painel_ps_base,triagem_maior_tempo_acima_meta,numeric,YES
vw_painel_ps_base,consulta_maior_tempo_acima_meta,integer,YES
vw_painel_ps_base,permanencia_maior_tempo_acima_meta,integer,YES
vw_painel_ps_base,rx_maior_tempo_acima_meta,numeric,YES
vw_painel_ps_base,ecg_maior_tempo_acima_meta,numeric,YES
vw_painel_ps_base,rx_ecg_maior_tempo_acima_meta,numeric,YES
vw_painel_ps_base,tc_maior_tempo_acima_meta,numeric,YES
vw_painel_ps_base,tc_laudo_maior_tempo_acima_meta,numeric,YES
vw_painel_ps_base,us_maior_tempo_acima_meta,numeric,YES
vw_painel_ps_base,us_laudo_maior_tempo_acima_meta,numeric,YES
vw_painel_ps_base,tc_us_maior_tempo_acima_meta,numeric,YES
vw_painel_ps_base,tc_us_laudo_maior_tempo_acima_meta,numeric,YES
vw_painel_ps_base,reavaliacao_maior_tempo_acima_meta,integer,YES
vw_painel_ps_base,medicacao_maior_tempo_acima_meta,integer,YES
vw_painel_ps_base,procedimento_maior_tempo_acima_meta,integer,YES
vw_painel_ps_base,farmacia_maior_tempo_acima_meta,integer,YES
vw_painel_ps_base,aguardando_internacao,integer,YES
vw_painel_ps_base,internacao_qtd,integer,YES
vw_painel_ps_base,aguardando_acomodacao,integer,YES
vw_painel_ps_base,acomodacao_qtd,integer,YES
vw_painel_ps_base,aguardando_transferencia,integer,YES
vw_painel_ps_base,transferencia_qtd,integer,YES
vw_painel_ps_base,triagem_em_atencao,integer,YES
vw_painel_ps_base,consulta_em_atencao,bigint,YES
vw_painel_ps_base,permanencia_em_atencao,bigint,YES
vw_painel_ps_base,rx_em_atencao,integer,YES
vw_painel_ps_base,ecg_em_atencao,integer,YES
vw_painel_ps_base,rx_ecg_em_atencao,integer,YES
vw_painel_ps_base,tc_us_em_atencao,bigint,YES
vw_painel_ps_base,tc_us_laudo_em_atencao,bigint,YES
vw_painel_ps_base,reavaliacao_em_atencao,bigint,YES
vw_painel_ps_base,medicacao_em_atencao,bigint,YES
vw_painel_ps_base,procedimento_em_atencao,bigint,YES
vw_painel_ps_base,farmacia_em_atencao,bigint,YES
vw_painel_ps_base,aguardando_internacao_em_atencao,bigint,YES
vw_painel_ps_base,aguardando_acomodacao_em_atencao,bigint,YES
vw_painel_ps_base,aguardando_transferencia_em_atencao,bigint,YES
vw_painel_ps_base,triagem_ok,integer,YES
vw_painel_ps_base,consulta_ok,bigint,YES
vw_painel_ps_base,permanencia_ok,bigint,YES
vw_painel_ps_base,rx_ok,integer,YES
vw_painel_ps_base,ecg_ok,integer,YES
vw_painel_ps_base,rx_ecg_ok,integer,YES
vw_painel_ps_base,tc_ok,integer,YES
vw_painel_ps_base,tc_laudo_ok,integer,YES
vw_painel_ps_base,us_ok,integer,YES
vw_painel_ps_base,us_laudo_ok,integer,YES
vw_painel_ps_base,tc_us_ok,integer,YES
vw_painel_ps_base,tc_us_laudo_ok,integer,YES
vw_painel_ps_base,reavaliacao_ok,bigint,YES
vw_painel_ps_base,medicacao_ok,bigint,YES
vw_painel_ps_base,procedimento_ok,bigint,YES
vw_painel_ps_base,farmacia_ok,bigint,YES
vw_painel_ps_base,maior_tempo_permanencia_fmt,text,YES
vw_painel_ps_base,maior_tempo_ps_min,integer,YES
vw_painel_ps_base,maior_tempo_permanencia_min,integer,YES
vw_painel_ps_base,ocupacao_internacao_pct,numeric,YES
vw_painel_ps_base,ocupacao_uti_pct,numeric,YES
vw_painel_ps_base,ocupacao_upc_pct,numeric,YES
vw_painel_ps_base,ocupacao_enf_pct,numeric,YES
vw_painel_ps_base,ocupacao_apt_pct,numeric,YES
vw_painel_ps_base,ocupacao_apt_blk_pct,numeric,YES
vw_painel_ps_base,ocupacao_box_pct,numeric,YES
vw_relatorio_direcao,html_layout,text,YES
vw_relatorio_direcao_teste,html_layout,text,YES
vw_relatorio_supervisao,html_layout,text,YES
vw_relatorio_supervisao_vix,html_layout,text,YES
vw_taxa_ocupacao,DS_SETOR_ATENDIMENTO,text,YES
vw_taxa_ocupacao,DS_TIPO_ACOMODACAO,character varying,YES
vw_taxa_ocupacao,PAC_DIA,bigint,YES
vw_taxa_ocupacao,LEITO_DIA,bigint,YES
vw_taxa_ocupacao,TAXA,numeric,YES
vw_taxa_ocupacao,QTD_ALTA,integer,YES
vw_taxa_ocupacao,QTD_SOLIC,integer,YES
vw_taxa_ocupacao,CATEGORIA,text,YES
vw_taxa_ocupacao,LEITO_DIA_EXTRA,bigint,YES
vw_taxa_ocupacao,CD_ESTABELECIMENTO,numeric,YES
vw_taxa_ocupacao_com_pacientes,DS_SETOR_ATENDIMENTO,text,YES
vw_taxa_ocupacao_com_pacientes,DS_TIPO_ACOMODACAO,character varying,YES
vw_taxa_ocupacao_com_pacientes,PAC_DIA,bigint,YES
vw_taxa_ocupacao_com_pacientes,LEITO_DIA,bigint,YES
vw_taxa_ocupacao_com_pacientes,TAXA,numeric,YES
vw_taxa_ocupacao_com_pacientes,QTD_ALTA,integer,YES
vw_taxa_ocupacao_com_pacientes,QTD_SOLIC,integer,YES
vw_taxa_ocupacao_com_pacientes,PACIENTES_ATENDIMENTOS,text,YES
vw_taxa_ocupacao_com_pacientes,CATEGORIA,text,YES
vw_taxa_ocupacao_com_pacientes,LEITO_DIA_EXTRA,bigint,YES
vw_taxa_ocupacao_com_pacientes,CD_ESTABELECIMENTO,numeric,YES
vw_taxa_ocupacao_com_pacientes,LEITOS_BLOQUEADOS,bigint,YES
vw_taxa_ocupacao_com_pacientes,LISTA_LEITOS_BLOQUEADOS,text,YES
vw_taxa_ocupacao_com_pacientes,RESERVADOS,bigint,YES
vw_taxa_ocupacao_com_pacientes,LISTA_LEITOS_RESERVADOS,text,YES
